PR_ID,project,url
1416,apache/samza,https://api.github.com/repos/apache/samza/pulls/1416
1415,apache/samza,https://api.github.com/repos/apache/samza/pulls/1415
1412,apache/samza,https://api.github.com/repos/apache/samza/pulls/1412
1411,apache/samza,https://api.github.com/repos/apache/samza/pulls/1411
1410,apache/samza,https://api.github.com/repos/apache/samza/pulls/1410
1409,apache/samza,https://api.github.com/repos/apache/samza/pulls/1409
1408,apache/samza,https://api.github.com/repos/apache/samza/pulls/1408
1406,apache/samza,https://api.github.com/repos/apache/samza/pulls/1406
1405,apache/samza,https://api.github.com/repos/apache/samza/pulls/1405
1404,apache/samza,https://api.github.com/repos/apache/samza/pulls/1404
1403,apache/samza,https://api.github.com/repos/apache/samza/pulls/1403
1401,apache/samza,https://api.github.com/repos/apache/samza/pulls/1401
1399,apache/samza,https://api.github.com/repos/apache/samza/pulls/1399
1398,apache/samza,https://api.github.com/repos/apache/samza/pulls/1398
1397,apache/samza,https://api.github.com/repos/apache/samza/pulls/1397
1396,apache/samza,https://api.github.com/repos/apache/samza/pulls/1396
1395,apache/samza,https://api.github.com/repos/apache/samza/pulls/1395
1394,apache/samza,https://api.github.com/repos/apache/samza/pulls/1394
1393,apache/samza,https://api.github.com/repos/apache/samza/pulls/1393
1391,apache/samza,https://api.github.com/repos/apache/samza/pulls/1391
1390,apache/samza,https://api.github.com/repos/apache/samza/pulls/1390
1389,apache/samza,https://api.github.com/repos/apache/samza/pulls/1389
1388,apache/samza,https://api.github.com/repos/apache/samza/pulls/1388
1387,apache/samza,https://api.github.com/repos/apache/samza/pulls/1387
1386,apache/samza,https://api.github.com/repos/apache/samza/pulls/1386
1385,apache/samza,https://api.github.com/repos/apache/samza/pulls/1385
1384,apache/samza,https://api.github.com/repos/apache/samza/pulls/1384
1383,apache/samza,https://api.github.com/repos/apache/samza/pulls/1383
1382,apache/samza,https://api.github.com/repos/apache/samza/pulls/1382
1381,apache/samza,https://api.github.com/repos/apache/samza/pulls/1381
1380,apache/samza,https://api.github.com/repos/apache/samza/pulls/1380
1379,apache/samza,https://api.github.com/repos/apache/samza/pulls/1379
1378,apache/samza,https://api.github.com/repos/apache/samza/pulls/1378
1377,apache/samza,https://api.github.com/repos/apache/samza/pulls/1377
1376,apache/samza,https://api.github.com/repos/apache/samza/pulls/1376
1375,apache/samza,https://api.github.com/repos/apache/samza/pulls/1375
1374,apache/samza,https://api.github.com/repos/apache/samza/pulls/1374
1373,apache/samza,https://api.github.com/repos/apache/samza/pulls/1373
1372,apache/samza,https://api.github.com/repos/apache/samza/pulls/1372
1371,apache/samza,https://api.github.com/repos/apache/samza/pulls/1371
1370,apache/samza,https://api.github.com/repos/apache/samza/pulls/1370
1369,apache/samza,https://api.github.com/repos/apache/samza/pulls/1369
1368,apache/samza,https://api.github.com/repos/apache/samza/pulls/1368
1367,apache/samza,https://api.github.com/repos/apache/samza/pulls/1367
1366,apache/samza,https://api.github.com/repos/apache/samza/pulls/1366
1365,apache/samza,https://api.github.com/repos/apache/samza/pulls/1365
1364,apache/samza,https://api.github.com/repos/apache/samza/pulls/1364
1362,apache/samza,https://api.github.com/repos/apache/samza/pulls/1362
1361,apache/samza,https://api.github.com/repos/apache/samza/pulls/1361
1360,apache/samza,https://api.github.com/repos/apache/samza/pulls/1360
1359,apache/samza,https://api.github.com/repos/apache/samza/pulls/1359
1358,apache/samza,https://api.github.com/repos/apache/samza/pulls/1358
1357,apache/samza,https://api.github.com/repos/apache/samza/pulls/1357
1356,apache/samza,https://api.github.com/repos/apache/samza/pulls/1356
1355,apache/samza,https://api.github.com/repos/apache/samza/pulls/1355
1354,apache/samza,https://api.github.com/repos/apache/samza/pulls/1354
1353,apache/samza,https://api.github.com/repos/apache/samza/pulls/1353
1352,apache/samza,https://api.github.com/repos/apache/samza/pulls/1352
1351,apache/samza,https://api.github.com/repos/apache/samza/pulls/1351
1349,apache/samza,https://api.github.com/repos/apache/samza/pulls/1349
1348,apache/samza,https://api.github.com/repos/apache/samza/pulls/1348
1347,apache/samza,https://api.github.com/repos/apache/samza/pulls/1347
1346,apache/samza,https://api.github.com/repos/apache/samza/pulls/1346
1345,apache/samza,https://api.github.com/repos/apache/samza/pulls/1345
1344,apache/samza,https://api.github.com/repos/apache/samza/pulls/1344
1343,apache/samza,https://api.github.com/repos/apache/samza/pulls/1343
1342,apache/samza,https://api.github.com/repos/apache/samza/pulls/1342
1341,apache/samza,https://api.github.com/repos/apache/samza/pulls/1341
1340,apache/samza,https://api.github.com/repos/apache/samza/pulls/1340
1339,apache/samza,https://api.github.com/repos/apache/samza/pulls/1339
1338,apache/samza,https://api.github.com/repos/apache/samza/pulls/1338
1337,apache/samza,https://api.github.com/repos/apache/samza/pulls/1337
1336,apache/samza,https://api.github.com/repos/apache/samza/pulls/1336
1335,apache/samza,https://api.github.com/repos/apache/samza/pulls/1335
1334,apache/samza,https://api.github.com/repos/apache/samza/pulls/1334
1332,apache/samza,https://api.github.com/repos/apache/samza/pulls/1332
1331,apache/samza,https://api.github.com/repos/apache/samza/pulls/1331
1330,apache/samza,https://api.github.com/repos/apache/samza/pulls/1330
1329,apache/samza,https://api.github.com/repos/apache/samza/pulls/1329
1328,apache/samza,https://api.github.com/repos/apache/samza/pulls/1328
1327,apache/samza,https://api.github.com/repos/apache/samza/pulls/1327
1326,apache/samza,https://api.github.com/repos/apache/samza/pulls/1326
1325,apache/samza,https://api.github.com/repos/apache/samza/pulls/1325
1324,apache/samza,https://api.github.com/repos/apache/samza/pulls/1324
1323,apache/samza,https://api.github.com/repos/apache/samza/pulls/1323
1322,apache/samza,https://api.github.com/repos/apache/samza/pulls/1322
1321,apache/samza,https://api.github.com/repos/apache/samza/pulls/1321
1320,apache/samza,https://api.github.com/repos/apache/samza/pulls/1320
1319,apache/samza,https://api.github.com/repos/apache/samza/pulls/1319
1318,apache/samza,https://api.github.com/repos/apache/samza/pulls/1318
1317,apache/samza,https://api.github.com/repos/apache/samza/pulls/1317
1316,apache/samza,https://api.github.com/repos/apache/samza/pulls/1316
1315,apache/samza,https://api.github.com/repos/apache/samza/pulls/1315
1314,apache/samza,https://api.github.com/repos/apache/samza/pulls/1314
1313,apache/samza,https://api.github.com/repos/apache/samza/pulls/1313
1312,apache/samza,https://api.github.com/repos/apache/samza/pulls/1312
1311,apache/samza,https://api.github.com/repos/apache/samza/pulls/1311
1310,apache/samza,https://api.github.com/repos/apache/samza/pulls/1310
1309,apache/samza,https://api.github.com/repos/apache/samza/pulls/1309
1308,apache/samza,https://api.github.com/repos/apache/samza/pulls/1308
1307,apache/samza,https://api.github.com/repos/apache/samza/pulls/1307
1306,apache/samza,https://api.github.com/repos/apache/samza/pulls/1306
1305,apache/samza,https://api.github.com/repos/apache/samza/pulls/1305
1304,apache/samza,https://api.github.com/repos/apache/samza/pulls/1304
1303,apache/samza,https://api.github.com/repos/apache/samza/pulls/1303
1302,apache/samza,https://api.github.com/repos/apache/samza/pulls/1302
1301,apache/samza,https://api.github.com/repos/apache/samza/pulls/1301
1300,apache/samza,https://api.github.com/repos/apache/samza/pulls/1300
1299,apache/samza,https://api.github.com/repos/apache/samza/pulls/1299
1298,apache/samza,https://api.github.com/repos/apache/samza/pulls/1298
1297,apache/samza,https://api.github.com/repos/apache/samza/pulls/1297
1296,apache/samza,https://api.github.com/repos/apache/samza/pulls/1296
1295,apache/samza,https://api.github.com/repos/apache/samza/pulls/1295
1294,apache/samza,https://api.github.com/repos/apache/samza/pulls/1294
1293,apache/samza,https://api.github.com/repos/apache/samza/pulls/1293
1291,apache/samza,https://api.github.com/repos/apache/samza/pulls/1291
1290,apache/samza,https://api.github.com/repos/apache/samza/pulls/1290
1289,apache/samza,https://api.github.com/repos/apache/samza/pulls/1289
1288,apache/samza,https://api.github.com/repos/apache/samza/pulls/1288
1287,apache/samza,https://api.github.com/repos/apache/samza/pulls/1287
1285,apache/samza,https://api.github.com/repos/apache/samza/pulls/1285
1284,apache/samza,https://api.github.com/repos/apache/samza/pulls/1284
1283,apache/samza,https://api.github.com/repos/apache/samza/pulls/1283
1282,apache/samza,https://api.github.com/repos/apache/samza/pulls/1282
1281,apache/samza,https://api.github.com/repos/apache/samza/pulls/1281
1280,apache/samza,https://api.github.com/repos/apache/samza/pulls/1280
1279,apache/samza,https://api.github.com/repos/apache/samza/pulls/1279
1278,apache/samza,https://api.github.com/repos/apache/samza/pulls/1278
1277,apache/samza,https://api.github.com/repos/apache/samza/pulls/1277
1276,apache/samza,https://api.github.com/repos/apache/samza/pulls/1276
1275,apache/samza,https://api.github.com/repos/apache/samza/pulls/1275
1274,apache/samza,https://api.github.com/repos/apache/samza/pulls/1274
1273,apache/samza,https://api.github.com/repos/apache/samza/pulls/1273
1272,apache/samza,https://api.github.com/repos/apache/samza/pulls/1272
1271,apache/samza,https://api.github.com/repos/apache/samza/pulls/1271
1270,apache/samza,https://api.github.com/repos/apache/samza/pulls/1270
1269,apache/samza,https://api.github.com/repos/apache/samza/pulls/1269
1268,apache/samza,https://api.github.com/repos/apache/samza/pulls/1268
1267,apache/samza,https://api.github.com/repos/apache/samza/pulls/1267
1266,apache/samza,https://api.github.com/repos/apache/samza/pulls/1266
1265,apache/samza,https://api.github.com/repos/apache/samza/pulls/1265
1263,apache/samza,https://api.github.com/repos/apache/samza/pulls/1263
1262,apache/samza,https://api.github.com/repos/apache/samza/pulls/1262
1261,apache/samza,https://api.github.com/repos/apache/samza/pulls/1261
1260,apache/samza,https://api.github.com/repos/apache/samza/pulls/1260
1259,apache/samza,https://api.github.com/repos/apache/samza/pulls/1259
1258,apache/samza,https://api.github.com/repos/apache/samza/pulls/1258
1257,apache/samza,https://api.github.com/repos/apache/samza/pulls/1257
1256,apache/samza,https://api.github.com/repos/apache/samza/pulls/1256
1255,apache/samza,https://api.github.com/repos/apache/samza/pulls/1255
1254,apache/samza,https://api.github.com/repos/apache/samza/pulls/1254
1253,apache/samza,https://api.github.com/repos/apache/samza/pulls/1253
1252,apache/samza,https://api.github.com/repos/apache/samza/pulls/1252
1251,apache/samza,https://api.github.com/repos/apache/samza/pulls/1251
1250,apache/samza,https://api.github.com/repos/apache/samza/pulls/1250
1249,apache/samza,https://api.github.com/repos/apache/samza/pulls/1249
1248,apache/samza,https://api.github.com/repos/apache/samza/pulls/1248
1247,apache/samza,https://api.github.com/repos/apache/samza/pulls/1247
1246,apache/samza,https://api.github.com/repos/apache/samza/pulls/1246
1245,apache/samza,https://api.github.com/repos/apache/samza/pulls/1245
1244,apache/samza,https://api.github.com/repos/apache/samza/pulls/1244
1242,apache/samza,https://api.github.com/repos/apache/samza/pulls/1242
1240,apache/samza,https://api.github.com/repos/apache/samza/pulls/1240
1239,apache/samza,https://api.github.com/repos/apache/samza/pulls/1239
1238,apache/samza,https://api.github.com/repos/apache/samza/pulls/1238
1237,apache/samza,https://api.github.com/repos/apache/samza/pulls/1237
1236,apache/samza,https://api.github.com/repos/apache/samza/pulls/1236
1235,apache/samza,https://api.github.com/repos/apache/samza/pulls/1235
1234,apache/samza,https://api.github.com/repos/apache/samza/pulls/1234
1233,apache/samza,https://api.github.com/repos/apache/samza/pulls/1233
1232,apache/samza,https://api.github.com/repos/apache/samza/pulls/1232
1231,apache/samza,https://api.github.com/repos/apache/samza/pulls/1231
1230,apache/samza,https://api.github.com/repos/apache/samza/pulls/1230
1227,apache/samza,https://api.github.com/repos/apache/samza/pulls/1227
1226,apache/samza,https://api.github.com/repos/apache/samza/pulls/1226
1225,apache/samza,https://api.github.com/repos/apache/samza/pulls/1225
1224,apache/samza,https://api.github.com/repos/apache/samza/pulls/1224
1223,apache/samza,https://api.github.com/repos/apache/samza/pulls/1223
